action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2020356,[],CHEMBL902351,Inhibition of human BACE1 assessed as sAPPNF accumulation,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC1CNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CCC(F)(F)F)cc(N(C)S(C)(=O)=O)n1,,,CHEMBL1139116,Bioorg Med Chem Lett,2007,"{'bei': '13.20', 'le': '0.26', 'lle': '3.59', 'sei': '6.09'}",,CHEMBL247416,,CHEMBL247416,7.15,0,http://www.openphacts.org/units/Nanomolar,671162,=,1,1,=,,IC50,nM,,71.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,71.0
,,2020357,[],CHEMBL902351,Inhibition of human BACE1 assessed as sAPPNF accumulation,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1,,,CHEMBL1139116,Bioorg Med Chem Lett,2007,"{'bei': '13.87', 'le': '0.27', 'lle': '3.56', 'sei': '5.93'}",,CHEMBL247415,,CHEMBL247415,6.96,0,http://www.openphacts.org/units/Nanomolar,671161,=,1,1,=,,IC50,nM,,110.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,110.0
,,2020358,[],CHEMBL902351,Inhibition of human BACE1 assessed as sAPPNF accumulation,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC1CNc1cc(C(=O)N[C@H](CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)n1,,,CHEMBL1139116,Bioorg Med Chem Lett,2007,"{'bei': '14.71', 'le': '0.29', 'lle': '4.70', 'sei': '5.58'}",,CHEMBL393850,,CHEMBL393850,6.55,0,http://www.openphacts.org/units/Nanomolar,671160,=,1,1,=,,IC50,nM,,279.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,279.0
,,2031043,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.13', 'le': '0.27', 'lle': '3.01', 'sei': '7.64'}",,CHEMBL248699,,CHEMBL248699,7.77,0,http://www.openphacts.org/units/Nanomolar,674302,=,1,1,=,,IC50,nM,,17.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,17.0
,,2031044,[],CHEMBL886442,Inhibition of BACE1-mediated sAPP-NF processing in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.89', 'le': '0.27', 'lle': '2.88', 'sei': '7.51'}",,CHEMBL248699,,CHEMBL248699,7.64,0,http://www.openphacts.org/units/Nanomolar,674302,=,1,1,=,,IC50,nM,,23.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,23.0
,,2031045,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.57', 'le': '0.23', 'lle': '1.28', 'sei': '6.97'}",,CHEMBL399425,,CHEMBL399425,7.34,0,http://www.openphacts.org/units/Nanomolar,674326,=,1,1,=,,IC50,nM,,46.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,46.0
,,2031046,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.54', 'le': '0.25', 'lle': '1.74', 'sei': '7.28'}",,CHEMBL399362,,CHEMBL399362,7.66,0,http://www.openphacts.org/units/Nanomolar,674325,=,1,1,=,,IC50,nM,,22.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,22.0
,,2031047,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.57', 'le': '0.23', 'lle': '1.19', 'sei': '6.76'}",,CHEMBL401181,,CHEMBL401181,7.11,0,http://www.openphacts.org/units/Nanomolar,674324,=,1,1,=,,IC50,nM,,78.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,78.0
,,2031048,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.97', 'le': '0.24', 'lle': '1.42', 'sei': '6.97'}",,CHEMBL251310,,CHEMBL251310,7.34,0,http://www.openphacts.org/units/Nanomolar,674323,=,1,1,=,,IC50,nM,,46.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,46.0
,,2031049,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cc(F)cc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.17', 'le': '0.22', 'lle': '0.97', 'sei': '6.55'}",,CHEMBL251309,,CHEMBL251309,6.89,0,http://www.openphacts.org/units/Nanomolar,674322,=,1,1,=,,IC50,nM,,130.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,130.0
,,2031050,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.29', 'le': '0.26', 'lle': '1.92', 'sei': '7.19'}",,CHEMBL401180,,CHEMBL401180,7.57,0,http://www.openphacts.org/units/Nanomolar,674321,=,1,1,=,,IC50,nM,,27.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,27.0
,,2031051,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ncco3)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.32', 'le': '0.23', 'lle': '1.35', 'sei': '5.68'}",,CHEMBL251307,,CHEMBL251307,6.11,0,http://www.openphacts.org/units/Nanomolar,674320,=,1,1,=,,IC50,nM,,780.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,780.0
,,2031052,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.94', 'le': '0.27', 'lle': '1.70', 'sei': '8.07'}",,CHEMBL251118,,CHEMBL251118,6.57,0,http://www.openphacts.org/units/Nanomolar,674319,=,1,1,=,,IC50,nM,,270.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,270.0
,,2031053,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.87', 'le': '0.29', 'lle': '5.05', 'sei': '6.88'}",,CHEMBL427884,,CHEMBL427884,8.40,0,http://www.openphacts.org/units/Nanomolar,674318,=,1,1,=,,IC50,nM,,4.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,4.0
,,2031054,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)C(F)(F)F,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.58', 'le': '0.25', 'lle': '3.03', 'sei': '6.25'}",,CHEMBL250918,,CHEMBL250918,7.42,0,http://www.openphacts.org/units/Nanomolar,674317,=,1,1,=,,IC50,nM,,38.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,38.0
,,2031055,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)CC(F)(F)F,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.91', 'le': '0.25', 'lle': '3.36', 'sei': '6.56'}",,CHEMBL402921,,CHEMBL402921,7.80,0,http://www.openphacts.org/units/Nanomolar,674316,=,1,1,=,,IC50,nM,,16.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,16.0
,,2031056,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C1CC1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '11.60', 'le': '0.23', 'lle': '2.17', 'sei': '5.86'}",,CHEMBL398839,,CHEMBL398839,5.96,0,http://www.openphacts.org/units/Nanomolar,674315,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,1100.0
,,2031057,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C#C[C@H]1CCc2cccc(c2)C[C@@](C)(N)COCc2cc(cc(N(CCC)S(C)(=O)=O)c2)C(=O)N1,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.62', 'le': '0.28', 'lle': '4.26', 'sei': '7.15'}",,CHEMBL248876,,CHEMBL248876,7.28,0,http://www.openphacts.org/units/Nanomolar,674314,=,1,1,=,,IC50,nM,,53.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,53.0
,,2031058,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C(C)C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.10', 'le': '0.26', 'lle': '2.72', 'sei': '6.64'}",,CHEMBL250712,,CHEMBL250712,6.76,0,http://www.openphacts.org/units/Nanomolar,674313,=,1,1,=,,IC50,nM,,175.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,175.0
,,2031059,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](CC)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.09', 'le': '0.28', 'lle': '3.28', 'sei': '6.95'}",,CHEMBL399276,,CHEMBL399276,7.07,0,http://www.openphacts.org/units/Nanomolar,674312,=,1,1,=,,IC50,nM,,85.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,85.0
,,2031060,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.41', 'le': '0.26', 'lle': '3.14', 'sei': '6.43'}",,CHEMBL399776,,CHEMBL399776,6.54,0,http://www.openphacts.org/units/Nanomolar,674311,=,1,1,=,,IC50,nM,,290.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,290.0
,,2031061,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccc(F)cc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.09', 'le': '0.27', 'lle': '3.10', 'sei': '7.86'}",,CHEMBL429666,,CHEMBL429666,8.00,0,http://www.openphacts.org/units/Nanomolar,674310,=,1,1,=,,IC50,nM,,10.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,10.0
,,2031062,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '12.20', 'le': '0.23', 'lle': '1.95', 'sei': '6.59'}",,CHEMBL251533,,CHEMBL251533,6.71,0,http://www.openphacts.org/units/Nanomolar,674309,=,1,1,=,,IC50,nM,,196.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,196.0
,,2031063,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.54', 'le': '0.26', 'lle': '2.88', 'sei': '7.13'}",,CHEMBL438691,,CHEMBL438691,7.25,0,http://www.openphacts.org/units/Nanomolar,674308,=,1,1,=,,IC50,nM,,56.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,56.0
,,2031064,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '15.06', 'le': '0.29', 'lle': '3.80', 'sei': '7.58'}",,CHEMBL250295,,CHEMBL250295,9.00,0,http://www.openphacts.org/units/Nanomolar,674307,=,1,1,=,,IC50,nM,,1.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,1.0
,,2031065,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]1(N)COCc2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)C(=O)N[C@@H](c2ccccc2)CCc2cccc(c2)C1,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.57', 'le': '0.26', 'lle': '2.24', 'sei': '7.79'}",,CHEMBL248884,,CHEMBL248884,7.92,0,http://www.openphacts.org/units/Nanomolar,674306,=,1,1,=,,IC50,nM,,12.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,12.0
,,2031066,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '16.24', 'le': '0.31', 'lle': '5.20', 'sei': '7.32'}",,CHEMBL400438,,CHEMBL400438,8.70,0,http://www.openphacts.org/units/Nanomolar,674305,=,1,1,=,,IC50,nM,,2.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,2.0
,,2031067,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.01', 'le': '0.27', 'lle': '3.33', 'sei': '7.19'}",,CHEMBL250120,,CHEMBL250120,7.31,0,http://www.openphacts.org/units/Nanomolar,674304,=,1,1,=,,IC50,nM,,49.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,49.0
,,2031068,[],CHEMBL886441,Inhibition of BACE1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '15.43', 'le': '0.30', 'lle': '4.42', 'sei': '7.32'}",,CHEMBL400530,,CHEMBL400530,8.70,0,http://www.openphacts.org/units/Nanomolar,674303,=,1,1,=,,IC50,nM,,2.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,2.0
,,2031069,[],CHEMBL886442,Inhibition of BACE1-mediated sAPP-NF processing in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '13.53', 'le': '0.24', 'lle': '1.52', 'sei': '6.81'}",,CHEMBL401180,,CHEMBL401180,7.17,0,http://www.openphacts.org/units/Nanomolar,674321,=,1,1,=,,IC50,nM,,68.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,68.0
,,2031070,[],CHEMBL886442,Inhibition of BACE1-mediated sAPP-NF processing in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,,,CHEMBL1139967,Bioorg Med Chem Lett,2007,"{'bei': '14.73', 'le': '0.28', 'lle': '4.02', 'sei': '6.99'}",,CHEMBL400530,,CHEMBL400530,8.30,0,http://www.openphacts.org/units/Nanomolar,674303,=,1,1,=,,IC50,nM,,5.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,5.0
,,2053751,[],CHEMBL942099,Inhibition of human BACE in HEK293 cells by Swedish amyloid inhibition assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '12.54', 'le': '0.25', 'lle': '2.85', 'sei': '6.21'}",,CHEMBL401141,,CHEMBL401141,6.50,0,http://www.openphacts.org/units/Nanomolar,681495,=,1,1,=,,IC50,nM,,314.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,314.0
,,2053752,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '11.85', 'le': '0.22', 'lle': '1.85', 'sei': '6.93'}",,CHEMBL443239,,CHEMBL443239,6.30,0,http://www.openphacts.org/units/Nanomolar,681483,=,1,1,=,,IC50,nM,,500.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,500.0
,,2053753,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(CCC)S(=O)(=O)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '10.41', 'le': '0.20', 'lle': '2.40', 'sei': '4.86'}",,CHEMBL253800,,CHEMBL253800,6.95,0,http://www.openphacts.org/units/Nanomolar,681502,=,1,1,=,,IC50,nM,,112.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,112.0
,,2053754,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '11.53', 'le': '0.23', 'lle': '2.82', 'sei': '5.85'}",,CHEMBL253165,,CHEMBL253165,6.32,0,http://www.openphacts.org/units/Nanomolar,681501,=,1,1,=,,IC50,nM,,484.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,484.0
,,2053755,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)S(=O)(=O)CCCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '9.55', 'le': '0.19', 'lle': '1.99', 'sei': '4.72'}",,CHEMBL252962,,CHEMBL252962,5.10,0,http://www.openphacts.org/units/Nanomolar,681500,=,1,1,=,,IC50,nM,,7950.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,7950.0
,,2053756,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '11.47', 'le': '0.23', 'lle': '3.24', 'sei': '5.52'}",,CHEMBL252961,,CHEMBL252961,5.96,0,http://www.openphacts.org/units/Nanomolar,681499,=,1,1,=,,IC50,nM,,1090.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,1090.0
,,2053757,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)NCCC(C)C)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '10.48', 'le': '0.21', 'lle': '3.07', 'sei': '4.54'}",,CHEMBL401338,,CHEMBL401338,5.30,0,http://www.openphacts.org/units/Nanomolar,681498,=,1,1,=,,IC50,nM,,5015.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,5015.0
,,2053758,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)N2CCCCC2)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '10.76', 'le': '0.21', 'lle': '3.34', 'sei': '5.02'}",,CHEMBL252960,,CHEMBL252960,5.42,0,http://www.openphacts.org/units/Nanomolar,681497,=,1,1,=,,IC50,nM,,3785.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,3785.0
,,2053759,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '10.02', 'le': '0.20', 'lle': '2.72', 'sei': '4.81'}",,CHEMBL252756,,CHEMBL252756,5.19,0,http://www.openphacts.org/units/Nanomolar,681496,=,1,1,=,,IC50,nM,,6461.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,6461.0
,,2053760,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '12.00', 'le': '0.24', 'lle': '2.57', 'sei': '5.94'}",,CHEMBL401141,,CHEMBL401141,6.22,0,http://www.openphacts.org/units/Nanomolar,681495,=,1,1,=,,IC50,nM,,596.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,596.0
,,2053761,[],CHEMBL942097,Inhibition of human recombinant BACE,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(C)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,,,CHEMBL1140593,Bioorg Med Chem Lett,2007,"{'bei': '10.70', 'le': '0.21', 'lle': '2.38', 'sei': '5.01'}",,CHEMBL252755,,CHEMBL252755,5.25,0,http://www.openphacts.org/units/Nanomolar,681494,=,1,1,=,,IC50,nM,,5614.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,nM,UO_0000065,,5614.0
